16	116	216	316	416	516	616	716	816	916	1016	1116
17	117	217	317	417	517	617	717	817	917	1017	1117
18	118	218	318	418	518	618	718	818	918	1018	1118
19	119	219	319	419	519	619	719	819	919	1019	1119
20	120	220	320	420	520	620	720	820	920	1020	1120
21	121	221	321	421	521	621	721	821	921	1021	1121
22	122	222	322	422	522	622	722	822	922	1022	1122
23	123	223	323	423	523	623	723	823	923	1023	1123
24	124	224	324	424	524	624	724	824	924	1024	1124
25	125	225	325	425	525	625	725	825	925	1025	1125
26	126	226	326	426	526	626	726	826	926	1026	1126
27	127	227	327	427	527	627	727	827	927	1027	1127
28	128	228	328	428	528	628	728	828	928	1028	1128
29	129	229	329	429	529	629	729	829	929	1029	1129
30	130	230	330	430	530	630	730	830	930	1030	1130
31	131	231	331	431	531	631	731	831	931	1031	1131
32	132	232	332	432	532	632	732	832	932	1032	1132
33	133	233	333	433	533	633	733	833	933	1033	1133
34	134	234	334	434	534	634	734	834	934	1034	1134
35	135	235	335	435	535	635	735	835	935	1035	1135
36	136	236	336	436	536	636	736	836	936	1036	1136
37	137	237	337	437	537	637	737	837	937	1037	1137
38	138	238	338	438	538	638	738	838	938	1038	1138
39	139	239	339	439	539	639	739	839	939	1039	1139
40	140	240	340	440	540	640	740	840	940	1040	1140
41	141	241	341	441	541	641	741	841	941	1041	1141
42	142	242	342	442	542	642	742	842	942	1042	1142
43	143	243	343	443	543	643	743	843	943	1043	1143
44	144	244	344	444	544	644	744	844	944	1044	1144
45	145	245	345	445	545	645	745	845	945	1045	1145
46	146	246	346	446	546	646	746	846	946	1046	1146
47	147	247	347	447	547	647	747	847	947	1047	1147
48	148	248	348	448	548	648	748	848	948	1048	1148
49	149	249	349	449	549	649	749	849	949	1049	1149
50	150	250	350	450	550	650	750	850	950	1050	1150
51	151	251	351	451	551	651	751	851	951	1051	1151
52	152	252	352	452	552	652	752	852	952	1052	1152
53	153	253	353	453	553	653	753	853	953	1053	1153
54	154	254	354	454	554	654	754	854	954	1054	1154
55	155	255	355	455	555	655	755	855	955	1055	1155
56	156	256	356	456	556	656	756	856	956	1056	1156
57	157	257	357	457	557	657	757	857	957	1057	1157
58	158	258	358	458	558	658	758	858	958	1058	1158
59	159	259	359	459	559	659	759	859	959	1059	1159
60	160	260	360	460	560	660	760	860	960	1060	1160
61	161	261	361	461	561	661	761	861	961	1061	1161
62	162	262	362	462	562	662	762	862	962	1062	1162
